Symbol,Name,Market Capital,CEO,Employees,Headquarters,Founded,Industry,Source,Source Link
CMSC,CMS Energy Corporation 5.875% Junior Subordinated Notes due 2078,7106223844.00,,,,,,,
CMSD,CMS Energy Corporation 5.875% Junior Subordinated Notes due 2079,7070303589.00,,,,,,,
CMT,Core Molding Technologies Inc Common Stock,170071814.00,,,,,,,
CMTG,Claros Mortgage Trust Inc. Common Stock,517341404.00,,,,,,,
CMTL,Comtech Telecommunications Corp. Common Stock,57320763.00,,,,,,,
CMU,MFS Municipal Income Trust Common Stock,93473536.00,,,,,,,
CNA,CNA Financial Corporation Common Stock,13411470520.00,,,,,,,
CNC,Centene Corporation Common Stock,14262502320.00,,,,,,,
CNCK,Coincheck Group N.V. Ordinary Shares,661921502.00,,,,,,,
CNCKW,Coincheck Group N.V. Warrants,111192347.00,,,,,,,
CNDT,Conduent Incorporated Common Stock ,439167781.00,,,,,,,
CNET,ZW Data Action Technologies Inc. Common Stock,4228810.00,,,,,,,
CNEY,CN Energy Group Inc. Class A Ordinary Shares,6923000.00,,,,,,,
CNF,CNFinance Holdings Limited American Depositary Shares each representing  twenty (20) Ordinary Shares,28118686.00,,,,,,,
CNFR,Conifer Holdings Inc. Common Stock,9590072.00,,,,,,,
CNFRZ,Conifer Holdings Inc. 9.75% Senior Unsecured Notes due 2028,256680501.00,,,,,,,
CNH,CNH Industrial N.V. Common Shares,14321889573.00,,,,,,,
CNI,Canadian National Railway Company Common Stock,60410076000.00,,,,,,,
CNK,Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock,2967916261.00,,,,,,,
CNL,Collective Mining Ltd. Common Shares,1109890660.00,,,,,,,
CNM,Core & Main Inc. Class A Common Stock,12758072772.00,,,,,,,
CNMD,CONMED Corporation Common Stock,1682711789.00,,,,,,,
CNNE,Cannae Holdings Inc. Common Stock,1047477041.00,,,,,,,
CNO,CNO Financial Group Inc. Common Stock,3825903435.00,,,,,,,
CNO^A,CNO Financial Group Inc. 5.125% Subordinated Debentures due 2060,,,,,,,,
CNOB,ConnectOne Bancorp Inc. Common Stock,1286916147.00,,,,,,,
CNOBP,ConnectOne Bancorp Inc. Depositary Shares each representing a 1/40th interest in a share of 5.25% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,1166267758.00,,,,,,,
CNP,CenterPoint Energy Inc (Holding Co) Common Stock,24619534549.00,,,,,,,
CNQ,Canadian Natural Resources Limited Common Stock,66108526050.00,,,,,,,
CNR,Core Natural Resources Inc. Common Stock,3822275001.00,,,,,,,
CNS,Cohen & Steers Inc Common Stock,3766613308.00,,,,,,,
CNSP,CNS Pharmaceuticals Inc. Common Stock,3562396.00,,,,,,,
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2251092990.00,,,,,,,
CNTB,Connect Biopharma Holdings Limited American Depositary Shares,114786613.00,,,,,,,
CNTX,Context Therapeutics Inc. Common Stock,75351523.00,,,,,,,
CNTY,Century Casinos Inc. Common Stock,79854253.00,,,,,,,
CNVS,Cineverse Corp. Class A Common Stock,93278041.00,,,,,,,
CNX,CNX Resources Corporation Common Stock,4129421952.00,,,,,,,
CNXC,Concentrix Corporation Common Stock,3325205331.00,,,,,,,
CNXN,PC Connection Inc. Common Stock,1630227883.00,,,,,,,
COCH,Envoy Medical Inc. Class A Common Stock,26470746.00,,,,,,,
COCHW,Envoy Medical Inc Warrant,858685.00,,,,,,,
COCO,The Vita Coco Company Inc. Common Stock,2030853341.00,,,,,,,
COCP,Cocrystal Pharma Inc. Common Stock,15388299.00,,,,,,,
CODA,Coda Octopus Group Inc. Common stock,91039526.00,,,,,,,
CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,564269745.00,,,,,,,
CODI^A,Compass Diversified Holdings 7.250% Series A Preferred Shares representing beneficial interest in Compass Diversified Holdings,,,,,,,,
CODI^B,Compass Diversified Holdings 7.875% Series B Fixed-to-Floating Rate Cumulative Preferred Shares representing beneficial interests in Compass Diversified Holdings,,,,,,,,
CODI^C,Compass Diversified Holdings 7.875% Series C Cumulative Preferred Shares,,,,,,,,
CODX,Co-Diagnostics Inc. Common Stock,12701225.00,,,,,,,
COE,51Talk Online Education Group American depositary shares each representing 60 Class A ordinary shares,208128552.00,,,,,,,
COEP,Coeptis Therapeutics Holdings Inc. Common Stock,64230724.00,,,,,,,
COEPW,Coeptis Therapeutics Holdings Inc. Warrants,131113.00,,,,,,,
COF,Capital One Financial Corporation Common Stock,145311122269.00,,,,,,,
COF^I,Capital One Financial Corporation Depositary shares each representing a 1/40th interest in a share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series I of the Issuer,,,,,,,,
COF^J,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non- Cumulative Perpetual Preferred Stock Series J,,,,,,,,
COF^K,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series K,,,,,,,,
COF^L,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series L,,,,,,,,
COF^N,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series N,,,,,,,,
COFS,ChoiceOne Financial Services Inc. Common Stock,463362900.00,,,,,,,
COGT,Cogent Biosciences Inc. Common Stock,1687585616.00,,,,,,,
COHN,Cohen & Company Inc.,25234522.00,,,,,,,
COHR,Coherent Corp. Common Stock,14095721233.00,,,,,,,
COHU,Cohu Inc. Common Stock,928964696.00,,,,,,,
COIN,Coinbase Global Inc. Class A Common Stock,78247946333.00,,,,,,,
COKE,Coca-Cola Consolidated Inc. Common Stock,10186503502.00,,,,,,,
COLA,Columbus Acquisition Corp Ordinary Shares,0.00,,,,,,,
COLAR,Columbus Acquisition Corp Rights,0.00,,,,,,,
COLB,Columbia Banking System Inc. Common Stock,5629768665.00,,,,,,,
COLD,Americold Realty Trust Inc. Common Stock,4112479987.00,,,,,,,
COLL,Collegium Pharmaceutical Inc. Common Stock,1222282528.00,,,,,,,
COLM,Columbia Sportswear Company Common Stock,3051788133.00,,,,,,,
COMM,CommScope Holding Company Inc. Common Stock,3553272340.00,,,,,,,
COMP,Compass Inc. Class A Common Stock,4774857950.00,,,,,,,
CON,Concentra Group Holdings Parent Inc. Common Stock,3050468658.00,,,,,,,
COO,The Cooper Companies Inc. Common Stock,13446145207.00,,,,,,,
COOK,Traeger Inc. Common Stock,171216657.00,,,,,,,
COOP,Mr. Cooper Group Inc. Common Stock,12064651005.00,,,,,,,
COOT,Australian Oilseeds Holdings Limited Ordinary Shares,16769811.00,,,,,,,
COOTW,Australian Oilseeds Holdings Limited Warrant,465906.00,,,,,,,
COP,ConocoPhillips Common Stock,123607820520.00,,,,,,,
COPL,Copley Acquisition Corp Ordinary Shares,0.00,,,,,,,
COR,Cencora Inc. Common Stock,56536728878.00,,,,,,,
CORT,Corcept Therapeutics Incorporated Common Stock,7346516946.00,,,,,,,
CORZ,Core Scientific Inc. Common Stock,4382611143.00,,,,,,,
CORZW,Core Scientific Inc. Tranche 1 Warrants,2519619647.00,,,,,,,
CORZZ,Core Scientific Inc. Tranche 2 Warrants,4377663526.00,,,,,,,
COSM,Cosmos Health Inc. Common Stock,23868962.00,,,,,,,
COSO,CoastalSouth Bancshares Inc. Common Stock,259703007.00,,,,,,,
COST,Costco Wholesale Corporation Common Stock,418340804766.00,,,,,,,
COTY,Coty Inc. Class A Common Stock,3733422502.00,,,,,,,
COUR,Coursera Inc. Common Stock,1882550000.00,,,,,,,
COYA,Coya Therapeutics Inc. Common Stock,109716531.00,,,,,,,
CP,Canadian Pacific Kansas City Limited Common Shares,70891447288.00,,,,,,,
CPA,Copa Holdings S.A. Class A Common Stock,4831234657.00,,,,,,,
CPAC,Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five Common Shares),574765618.00,,,,,,,
CPAY,Corpay Inc. Common Stock,22996986112.00,,,,,,,
CPB,The Campbell's Company Common Stock,9519290006.00,,,,,,,
CPBI,Central Plains Bancshares Inc. Common Stock,66875848.00,,,,,,,
CPF,Central Pacific Financial Corp New,845058576.00,,,,,,,
CPHC,Canterbury Park Holding Corporation 'New' Common Stock,83919462.00,,,,,,,
CPHI,China Pharma Holdings Inc. Common Stock,4534183.00,,,,,,,
CPIX,Cumberland Pharmaceuticals Inc. Common Stock,52210180.00,,,,,,,
CPK,Chesapeake Utilities Corporation Common Stock,2909626715.00,,,,,,,
CPNG,Coupang Inc. Class A Common Stock,52103204073.00,,,,,,,
CPOP,Pop Culture Group Co. Ltd Class A Ordinary Shares,19420753.00,,,,,,,
CPRI,Capri Holdings Limited Ordinary Shares,2451199494.00,,,,,,,
CPRT,Copart Inc. (DE) Common Stock,47196156605.00,,,,,,,
CPRX,Catalyst Pharmaceuticals Inc. Common Stock,2520030896.00,,,,,,,
CPS,Cooper-Standard Holdings Inc. Common Stock,649262267.00,,,,,,,
CPSH,CPS Technologies Corp. Common Stock,50114562.00,,,,,,,
CPSS,Consumer Portfolio Services Inc. Common Stock,177571246.00,,,,,,,
CPT,Camden Property Trust Common Stock,11965368369.00,,,,,,,
CPZ,Calamos Long/Short Equity & Dynamic Income Trust Common Stock,328250284.00,,,,,,,
CQP,Cheniere Energy Partners LP Common Units,26738818315.00,,,,,,,
CR,Crane Company Common Stock,10663429452.00,,,,,,,
CRAI,CRA International Inc. Common Stock,1275733860.00,,,,,,,
CRAQ,Cal Redwood Acquisition Corp. Class A Ordinary Shares,0.00,,,,,,,
CRAQR,Cal Redwood Acquisition Corp. Right,0.00,,,,,,,
CRAQU,Cal Redwood Acquisition Corp. Units,0.00,,,,,,,
CRBD,Corebridge Financial Inc. 6.375% Junior Subordinated Notes due 2064,0.00,,,,,,,
CRBG,Corebridge Financial Inc. Common Stock,18729967229.00,,,,,,,
CRBP,Corbus Pharmaceuticals Holdings Inc. Common Stock,114831458.00,,,,,,,
CRBU,Caribou Biosciences Inc. Common Stock,174140457.00,,,,,,,
CRC,California Resources Corporation Common Stock,4157221655.00,,,,,,,
CRCL,Circle Internet Group Inc. Class A Common Stock,30279898333.00,,,,,,,
CRCT,Cricut Inc. Class A Common Stock,1211058486.00,,,,,,,
CRD/A,Crawford & Company,,,,,,,,
CRD/B,Crawford & Company,,,,,,,,
CRDF,Cardiff Oncology Inc. Common Stock,139704293.00,,,,,,,
CRDL,Cardiol Therapeutics Inc. Class A Common Shares,90427804.00,,,,,,,
CRDO,Credo Technology Group Holding Ltd Ordinary Shares,21121386006.00,,,,,,,
CRE,Cre8 Enterprise Limited Class A Ordinary Shares,17237938.00,,,,,,,
CREG,Smart Powerr Corp. Common Stock,4531924.00,,,,,,,
CRESW,Cresud S.A.C.I.F. y A. Warrant,471120703.00,,,,,,,
CRESY,Cresud S.A.C.I.F. y A. American Depositary Shares,603511584.00,,,,,,,
CREV,Carbon Revolution Public Limited Ordinary Shares,8087439.00,,,,,,,
CREVW,Carbon Revolution Public Limited Company Warrant,66547.00,,,,,,,
CREX,Creative Realities Inc. Common Stock,25245437.00,,,,,,,
CRF,Cornerstone Total Return Fund Inc. (The) Common Stock,0.00,,,,,,,
CRGO,Freightos Limited Ordinary shares,164140184.00,,,,,,,
CRGOW,Freightos Limited Warrants,14512394.00,,,,,,,
CRGY,Crescent Energy Company Class A Common Stock,2429028798.00,,,,,,,
CRH,CRH PLC Ordinary Shares,75921581621.00,,,,,,,
CRI,Carter's Inc. Common Stock,1040502947.00,,,,,,,
CRIS,Curis Inc. Common Stock,20873085.00,,,,,,,
CRK,Comstock Resources Inc. Common Stock,4727167807.00,,,,,,,
CRL,Charles River Laboratories International Inc. Common Stock,8037167409.00,,,,,,,
CRM,Salesforce Inc. Common Stock,244975000000.00,,,,,,,
CRMD,CorMedix Inc. Common Stock,1107044551.00,,,,,,,
CRML,Critical Metals Corp. Ordinary Shares,561961893.00,,,,,,,
CRMLW,Critical Metals Corp. Warrants,170538880.00,,,,,,,
CRMT,America's Car-Mart Inc Common Stock,370920466.00,,,,,,,
CRNC,Cerence Inc. Common Stock,456155925.00,,,,,,,
CRNT,Ceragon Networks Ltd. Ordinary Shares,180343330.00,,,,,,,
CRNX,Crinetics Pharmaceuticals Inc. Common Stock,2918514054.00,,,,,,,
CRON,Cronos Group Inc. Common Share,997897971.00,,,,,,,
CROX,Crocs Inc. Common Stock,4762633618.00,,,,,,,
CRS,Carpenter Technology Corporation Common Stock,12007890884.00,,,,,,,
CRSP,CRISPR Therapeutics AG Common Shares,4713960424.00,,,,,,,
CRSR,Corsair Gaming Inc. Common Stock,946910187.00,,,,,,,
CRT,Cross Timbers Royalty Trust Common Stock,52795200.00,,,,,,,
CRTO,Criteo S.A. American Depositary Shares,1299288349.00,,,,,,,
CRUS,Cirrus Logic Inc. Common Stock,5861621406.00,,,,,,,
CRVL,CorVel Corp. Common Stock,4569400209.00,,,,,,,
CRVO,CervoMed Inc. Common Stock,89011157.00,,,,,,,
CRVS,Corvus Pharmaceuticals Inc. Common Stock,427710584.00,,,,,,,
CRWD,CrowdStrike Holdings Inc. Class A Common Stock,105606451324.00,,,,,,,
CRWS,Crown Crafts Inc Common Stock,31695033.00,,,,,,,
CRWV,CoreWeave Inc. Class A Common Stock,50342498860.00,,,,,,,
CSAI,Cloudastructure Inc. Class A Common Stock,28320720.00,,,,,,,
CSAN,Cosan S.A. ADS,1988750141.00,,,,,,,
CSBR,Champions Oncology Inc. Common Stock,93684756.00,,,,,,,
CSCI,COSCIENS Biopharma Inc. Common Stock,9658186.00,,,,,,,
CSCO,Cisco Systems Inc. Common Stock (DE),273596274256.00,,,,,,,
CSGP,CoStar Group Inc. Common Stock,37912470895.00,,,,,,,
CSGS,CSG Systems International Inc. Common Stock,1845780416.00,,,,,,,
CSIQ,Canadian Solar Inc. Common Shares (ON),654886355.00,,,,,,,
CSL,Carlisle Companies Incorporated Common Stock,16497081129.00,,,,,,,
CSPI,CSP Inc. Common Stock,118927604.00,,,,,,,
CSQ,Calamos Strategic Total Return Common Stock,2958487522.00,,,,,,,
CSR,D/B/A Centerspace Common Stock,997022996.00,,,,,,,
CSTE,Caesarstone Ltd. Ordinary Shares,49069274.00,,,,,,,
CSTL,Castle Biosciences Inc. Common Stock,696488827.00,,,,,,,
CSTM,Constellium SE Ordinary Shares (France),2021920443.00,,,,,,,
CSV,Carriage Services Inc. Common Stock,687279761.00,,,,,,,
CSW,CSW Industrials Inc. Common Stock,4596147097.00,,,,,,,
CSWC,Capital Southwest Corporation Common Stock,1277229396.00,,,,,,,
CSWCZ,Capital Southwest Corporation 7.75% Notes due 2028,1196867103.00,,,,,,,
CSX,CSX Corporation Common Stock,60607645725.00,,,,,,,
CTA^A,EIDP Inc. Preferred Stock $3.50 Series,,,,,,,,
CTA^B,EIDP Inc. Preferred Stock $4.50 Series,,,,,,,,
CTAS,Cintas Corporation Common Stock,84637453798.00,,,,,,,
CTBB,Qwest Corporation 6.5% Notes due 2056,20.00,,,,,,,
CTBI,Community Trust Bancorp Inc. Common Stock,1058020376.00,,,,,,,
CTDD,Qwest Corporation 6.75% Notes due 2057,20.00,,,,,,,
CTEV,Claritev Corporation Class A Common Stock,1135280880.00,,,,,,,
CTGO,Contango ORE Inc. Common Stock,279109327.00,,,,,,,
CTKB,Cytek Biosciences Inc. Common Stock,526706441.00,,,,,,,
CTLP,Cantaloupe Inc. Common Stock,794145482.00,,,,,,,
CTM,Castellum Inc. Common Stock,93000584.00,,,,,,,
CTMX,CytomX Therapeutics Inc. Common Stock,336422328.00,,,,,,,
CTNM,Contineum Therapeutics Inc. Class A Common Stock,293037803.00,,,,,,,
CTNT,Cheetah Net Supply Chain Service Inc. Class A Common Stock,4462258.00,,,,,,,
CTO,CTO Realty Growth Inc. Common Stock,569196461.00,,,,,,,
CTO^A,CTO Realty Growth Inc. 6.375% Series A Cumulative Redeemable Preferred Stock,,,,,,,,
CTOR,Citius Oncology Inc. Common Stock,170064167.00,,,,,,,
CTOS,Custom Truck One Source Inc. Common Stock,1391075858.00,,,,,,,
CTRA,Coterra Energy Inc. Common Stock,18651140916.00,,,,,,,
CTRE,CareTrust REIT Inc. Common Stock,6892334080.00,,,,,,,
CTRI,Centuri Holdings Inc. Common Stock,1882908031.00,,,,,,,
CTRM,Castor Maritime Inc. Common Shares,20580814.00,,,,,,,
CTRN,Citi Trends Inc. Common Stock,295517037.00,,,,,,,
CTS,CTS Corporation Common Stock,1252462306.00,,,,,,,
CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,35286606448.00,,,,,,,
CTSO,Cytosorbents Corporation Common Stock,59209487.00,,,,,,,
CTVA,Corteva Inc. Common Stock ,50382429000.00,,,,,,,
CTW,CTW Cayman Class A Ordinary Shares,130410000.00,,,,,,,
CTXR,Citius Pharmaceuticals Inc. Common Stock,22626214.00,,,,,,,
CUB,Lionheart Holdings Class A Ordinary Shares,333570048.00,,,,,,,
CUBB,Customers Bancorp Inc 5.375% Subordinated Notes Due 2034,680537505.00,,,,,,,
CUBE,CubeSmart Common Shares,9331203453.00,,,,,,,
CUBI,Customers Bancorp Inc Common Stock,2267087998.00,,,,,,,
CUBI^F,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F,,,,,,,,
CUBWU,Lionheart Holdings Unit,0.00,,,,,,,
CUBWW,Lionheart Holdings Warrant,0.00,,,,,,,
CUE,Cue Biopharma Inc. Common Stock,59955174.00,,,,,,,
CUK,Carnival Plc ADS ADS,39415494333.00,,,,,,,
CULP,Culp Inc. Common Stock,54192642.00,,,,,,,
CUPR,Cuprina Holdings (Cayman) Limited Class A Ordinary Shares,19320000.00,,,,,,,
CURB,Curbline Properties Corp. Common Stock,2370485569.00,,,,,,,
CURI,CuriosityStream Inc. Class A Common Stock,265318177.00,,,,,,,
CURIW,CuriosityStream Inc. Warrant,1650997.00,,,,,,,
CURR,Currenc Group Inc. Ordinary Shares,130865641.00,,,,,,,
CURV,Torrid Holdings Inc. Common Stock,228944963.00,,,,,,,
CURX,Curanex Pharmaceuticals Inc Common Stock,155400000.00,,,,,,,
CUZ,Cousins Properties Incorporated Common Stock,4953366175.00,,,,,,,
CV,CapsoVision Inc. Common Stock,175402751.00,,,,,,,
CVAC,CureVac N.V. Ordinary Shares,1204696440.00,,,,,,,
CVBF,CVB Financial Corporation Common Stock,2774268268.00,,,,,,,
CVCO,Cavco Industries Inc. Common Stock When Issued,4200232557.00,,,,,,,
CVE,Cenovus Energy Inc Common Stock,30275047000.00,,,,,,,
CVEO,Civeo Corporation (Canada) Common Shares,298104514.00,,,,,,,
CVGI,Commercial Vehicle Group Inc. Common Stock,65164799.00,,,,,,,
CVGW,Calavo Growers Inc. Common Stock,487846654.00,,,,,,,
CVI,CVR Energy Inc. Common Stock,3065177964.00,,,,,,,
CVKD,Cadrenal Therapeutics Inc. Common Stock,26527228.00,,,,,,,
CVLG,Covenant Logistics Group Inc. Class A Common Stock,603723406.00,,,,,,,
CVLT,Commvault Systems Inc. Common Stock,8298173054.00,,,,,,,
CVM,Cel-Sci Corporation Common Stock,71780887.00,,,,,,,
CVNA,Carvana Co. Class A Common Stock,80038464149.00,,,,,,,
CVR,Chicago Rivet & Machine Co. Common Stock,9419787.00,,,,,,,
CVRX,CVRx Inc. Common Stock,205291033.00,,,,,,,
CVS,CVS Health Corporation Common Stock,92778074331.00,,,,,,,
CVU,CPI Aerostructures Inc. Common Stock,32576858.00,,,,,,,
CVV,CVD Equipment Corporation Common Stock,19406783.00,,,,,,,
CVX,Chevron Corporation Common Stock,277515254386.00,,,,,,,
CW,Curtiss-Wright Corporation Common Stock,18015787818.00,,,,,,,
CWAN,Clearwater Analytics Holdings Inc. Class A Common Stock,6044841499.00,,,,,,,
CWBC,Community West Bancshares Common Stock,407862431.00,,,,,,,
CWCO,Consolidated Water Co. Ltd. Ordinary Shares,529884669.00,,,,,,,
CWD,CaliberCos Inc. Class A Common Stock,8380182.00,,,,,,,
CWEN,Clearway Energy Inc. Class C Common Stock,3517580000.00,,,,,,,
CWH,Camping World Holdings Inc. Class A Common Stock,1788044366.00,,,,,,,
CWK,Cushman & Wakefield plc Ordinary Shares,3651181011.00,,,,,,,
CWST,Casella Waste Systems Inc. Class A Common Stock,6257620033.00,,,,,,,
CWT,California Water Service Group Common Stock,2796143604.00,,,,,,,
CX,Cemex S.A.B. de C.V. Sponsored ADR,13187253179.00,,,,,,,
CXAI,CXApp Inc. Class A Common Stock,17637357.00,,,,,,,
CXAIW,CXApp Inc. Warrant,2341180.00,,,,,,,
CXDO,Crexendo Inc. Common Stock,190671436.00,,,,,,,
CXE,MFS High Income Municipal Trust Common Stock,111916494.00,,,,,,,
CXH,MFS Investment Grade Municipal Trust Common Stock,68053530.00,,,,,,,
CXM,Sprinklr Inc. Class A Common Stock,2236358955.00,,,,,,,
CXT,Crane NXT Co. Common Stock,3429589444.00,,,,,,,
CXW,CoreCivic Inc. Common Stock,2171175745.00,,,,,,,
CYBN,Cybin Inc. Common Shares,176453387.00,,,,,,,
CYBR,CyberArk Software Ltd. Ordinary Shares,22417656254.00,,,,,,,
CYCC,Cyclacel Pharmaceuticals Inc. Common Stock,18438033.00,,,,,,,
CYCCP,Cyclacel Pharmaceuticals Inc. 6% Convertible Preferred Stock,11418818.00,,,,,,,
CYCN,Cyclerion Therapeutics Inc. Common Stock,8243467.00,,,,,,,
CYCU,Cycurion Inc. Common Stock,10290350.00,,,,,,,
CYCUW,Cycurion Inc. Warrant,1717630.00,,,,,,,
CYD,China Yuchai International Limited Common Stock,1252736772.00,,,,,,,
CYH,Community Health Systems Inc. Common Stock,386728760.00,,,,,,,
CYN,Cyngn Inc. Common Stock,38504785.00,,,,,,,
CYRX,CryoPort Inc. Common Stock,443593336.00,,,,,,,
CYTK,Cytokinetics Incorporated Common Stock,4227487321.00,,,,,,,
CZFS,Citizens Financial Services Inc. Common Stock,288246547.00,,,,,,,
CZNC,Citizens & Northern Corp Common Stock,313401849.00,,,,,,,
CZR,Caesars Entertainment Inc. Common Stock,5567933499.00,,,,,,,
CZWI,Citizens Community Bancorp Inc. Common Stock,163155844.00,,,,,,,
D,Dominion Energy Inc. Common Stock,51120674138.00,,,,,,,
DAAQ,Digital Asset Acquisition Corp. Class A Ordinary shares,0.00,,,,,,,
DAAQU,Digital Asset Acquisition Corp. Units,0.00,,,,,,,
DAAQW,Digital Asset Acquisition Corp. Warrant,0.00,,,,,,,
DAC,Danaos Corporation Common Stock,1717016441.00,,,,,,,
DAIC,CID HoldCo Inc. Common Stock,116627883.00,,,,,,,
DAICW,CID HoldCo Inc. Warrants,4839228.00,,,,,,,
DAIO,Data I/O Corporation Common Stock,29101755.00,,,,,,,
DAKT,Daktronics Inc. Common Stock,852115443.00,,,,,,,
DAL,Delta Air Lines Inc. Common Stock,40339152276.00,,,,,,,
DALN,DallasNews Corporation Series A Common Stock,79752101.00,,,,,,,
DAN,Dana Incorporated Common Stock ,2644057241.00,,,,,,,
DAO,Youdao Inc. American Depositary Shares each representing one Class A Ordinary Share,1072536164.00,,,,,,,
DAR,Darling Ingredients Inc. Common Stock,5371993334.00,,,,,,,
DARE,Dare Bioscience Inc. Common Stock,27228594.00,,,,,,,
DASH,DoorDash Inc. Class A Common Stock,104769532548.00,,,,,,,
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),866581422.00,,,,,,,
DAVE,Dave Inc. Class A Common Stock,2906115679.00,,,,,,,
DAVEW,Dave Inc. Warrants,16491886.00,,,,,,,
DAWN,Day One Biopharmaceuticals Inc. Common Stock,769263817.00,,,,,,,
DAY,Dayforce Inc. Common Stock,11141747818.00,,,,,,,
DB,Deutsche Bank AG Common Stock,68332267773.00,,,,,,,
DBD,Diebold Nixdorf Incorporated Common stock,2238675874.00,,,,,,,
DBGI,Digital Brands Group Inc. Common Stock,42847202.00,,,,,,,
DBI,Designer Brands Inc. Class A Common Stock,181138472.00,,,,,,,
DBL,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest,0.00,,,,,,,
DBRG,DigitalBridge Group Inc.,2078030527.00,,,,,,,
DBRG^H,DigitalBridge Group Inc. 7.125% Series H ,,,,,,,,
DBRG^I,DigitalBridge Group Inc. 7.15% Series I ,,,,,,,,
DBRG^J,DigitalBridge Group Inc. 7.125% Series J ,,,,,,,,
DBVT,DBV Technologies S.A. American Depositary Shares,264359231.00,,,,,,,
DBX,Dropbox Inc. Class A Common Stock,7842163159.00,,,,,,,
DC,Dakota Gold Corp. Common Stock,468473905.00,,,,,,,
DCBO,Docebo Inc. Common Shares,895590031.00,,,,,,,
DCGO,DocGo Inc. Common Stock,152580694.00,,,,,,,
DCI,Donaldson Company Inc. Common Stock,9283144098.00,,,,,,,
DCO,Ducommun Incorporated Common Stock,1361343836.00,,,,,,,
DCOM,Dime Community Bancshares Inc. Common Stock,1350090174.00,,,,,,,
DCOMG,Dime Community Bancshares Inc. 9.000% Fixed-to-Floating Rate Subordinated Notes due 2034,1015515644.00,,,,,,,
DCOMP,Dime Community Bancshares Inc. Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series A,838758883.00,,,,,,,
DCTH,Delcath Systems Inc. Common Stock,385493408.00,,,,,,,
DD,DuPont de Nemours Inc. Common Stock,32207687410.00,,,,,,,
DDC,DDC Enterprise Limited Class A Ordinary Shares,56378074.00,,,,,,,
DDD,3D Systems Corporation Common Stock,294980879.00,,,,,,,
DDI,DoubleDown Interactive Co. Ltd. American Depository Shares,478190696.00,,,,,,,
DDL,Dingdong (Cayman) Limited American Depositary Shares (each two representing three Ordinary Shares),486629031.00,,,,,,,
DDOG,Datadog Inc. Class A Common Stock,47666483822.00,,,,,,,
DDS,Dillard's Inc. Common Stock,8332876363.00,,,,,,,
DDT,Dillard's Capital Trust I,405009567.00,,,,,,,
DE,Deere & Company Common Stock,129628661605.00,,,,,,,
DEA,Easterly Government Properties Inc. Common Stock,1038155692.00,,,,,,,
DEC,Diversified Energy Company plc Ordinary Shares,1283597141.00,,,,,,,
DECK,Deckers Outdoor Corporation Common Stock,17746316396.00,,,,,,,
DEFT,Defi Technologies Inc. Common Stock,697055091.00,,,,,,,
DEI,Douglas Emmett Inc. Common Stock,2714305334.00,,,,,,,
DELL,Dell Technologies Inc. Class C Common Stock ,82921463249.00,,,,,,,
DENN,Denny's Corporation Common Stock,235350403.00,,,,,,,
DEO,Diageo plc Common Stock,62214873380.00,,,,,,,
DERM,Journey Medical Corporation Common Stock,175766721.00,,,,,,,
DEVS,DevvStream Corp. Common Stock,8145848.00,,,,,,,
DFDV,DeFi Development Corp. Common Stock,337141685.00,,,,,,,
DFH,Dream Finders Homes Inc. Class A Common Stock,2581181998.00,,,,,,,
DFIN,Donnelley Financial Solutions Inc. Common Stock ,1560878490.00,,,,,,,
DFLI,Dragonfly Energy Holdings Corp. Common Stock (NV),17653234.00,,,,,,,
DFLIW,Dragonfly Energy Holdings Corp. Warrant,2117154.00,,,,,,,
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock,0.00,,,,,,,
DFSC,DEFSEC Technologies Inc. Common Stock,4970903.00,,,,,,,
DFSCW,DEFSEC Technologies Inc. Warrant,55574.00,,,,,,,
DG,Dollar General Corporation Common Stock,23934879652.00,,,,,,,
DGICA,Donegal Group Inc. Class A Common Stock,653139373.00,,,,,,,
DGICB,Donegal Group Inc. Class B Common Stock,520277170.00,,,,,,,
DGII,Digi International Inc. Common Stock,1288882159.00,,,,,,,
DGLY,Digital Ally Inc. Common Stock,3126632.00,,,,,,,
DGNX,Diginex Limited Ordinary Shares,11128981292.00,,,,,,,
